"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"4BEK9DZ3","journalArticle","2019","Chen, Qingguo; Chu, Hanqi; Tong, Ting; Tao, Yanling; Zhou, Liangqiang; Chen, Jin; Liu, Yun; Peng, Liyan","Predictive factors for complications associated with penetrated fish bones outside the upper gastrointestinal tract.","European archives of oto-rhino-laryngology : official journal of the European Federation of Oto-Rhino-Laryngological Societies (EUFOS) : affiliated with the  German Society for Oto-Rhino-Laryngology - Head and Neck Surgery","","1434-4726 0937-4477","10.1007/s00405-018-5242-7","","PURPOSE: To investigate predictive risk factors for complications associated with migrating fish bones in the surrounding tissue of upper gastrointestinal tract.  METHODS: A retrospective analysis over 12 years was conducted of 45 cases of  buried fish bones in the surrounding tissue of upper gastrointestinal tract with  complications. Meanwhile, a control group, including 39 cases of prolonged buried  fish bones in the surrounding tissue of upper gastrointestinal tract without  complications, was set. Patient clinical data were collected and analyzed to  predict the risk factors for complications. RESULTS: The results of Chi-square  test and univariate analysis both showed a significant difference in length of  fish bone (> 2 cm), a history of concurrent medical illness (diabetes mellitus  and renal hypofunction), symptoms (medium or heavy pain and dysphagia), and  duration of significant symptoms (> 7 days) between the complication group and  non-complication group. Multivariate analysis further identified length (> 2 cm),  diabetes mellitus, medium or heavy pain, dysphagia, and duration of significant  symptoms (> 7 days) as independent risk factors for complications. CONCLUSIONS:  The consequences of fish bones migrating outside the upper gastrointestinal tract  are various in different people. Awareness should be raised when encountering a  patient ingesting a long fish bone, having a history of diabetes mellitus,  presenting with significant discomforts, or these discomforts lasting for a long  time. This study will help practitioners counsel their patients on the risks and  `benefits of surgery versus observation of this condition.","2019-01","2024-12-18 04:02:31","2024-12-18 04:02:31","","185-191","","1","276","","Eur Arch Otorhinolaryngol","","","","","","","","eng","","","","","","","Place: Germany PMID: 30539244","","","","*Bone and Bones; *Upper Gastrointestinal Tract; Adult; Aged; Animals; Chi-Square Distribution; Complication; Female; Fish bone; Follow-Up Studies; Foreign-Body Migration/*complications/diagnosis; Humans; Logistic Models; Male; Middle Aged; Multivariate Analysis; Penetration; Retrospective Studies; Risk factor; Risk Factors; Seafood/*adverse effects; Upper gastrointestinal tract","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IP5XT8E2","journalArticle","2007","Kalayci, Ayhan; Tander, Burak; Kocak, Sule; Rizalar, Riza; Bernay, Ferit","Removal of open safety pins in infants by flexible endoscopy is effective and safe.","Journal of laparoendoscopic & advanced surgical techniques. Part A","","1092-6429","10.1089/lap.2006.0060","","PURPOSE: In our country, safety pin ingestion by infants is commonplace. When swallowed, open safety pins are mostly found within the esophagus or stomach, and  they cannot be easily removed by rigid esophagogastroscopy. Our aim was to  evaluate the removal of safety pins using flexible endoscopy in infants.  MATERIALS AND METHODS: We evaluated the cases of 7 infants who had ingested open  safety pins between 2001 and 2004. In all the patients, the primary diagnostic  tool was a direct x-ray of the neck, chest, and abdomen. In all cases, the safety  pins were removed by flexible esophagogastroduo-denoscopy. Clinical records for  the cases were reviewed. RESULTS: Four of the open safety pins were lodged in the  esophagus, two in the stomach, and one in the duodenum. One infant had a safety  pin lodged in the esophagus with the pin's open end pointed caudally; the pin was  held with the endoscopic forceps by its tail end and removed. Three safety pins  in the esophagus had their open ends pointing cephalad; these were held by their  tail ends using the endoscopic forceps and pushed into the stomach. Then they  were rotated in the stomach and removed tail end first. The safety pins located  in the stomach or duodenum were also removed similarly. All safety pins were  successfully removed, and there were no operative complications. CONCLUSION: Open  surgery or other invasive removal methods are not necessary in infants with open  safety pin ingestions. In our opinion, the best way to extract an open safety pin  from the esophagus, stomach, or duodenum is by using a flexible endoscopic  device.","2007-04","2024-12-18 04:02:31","2024-12-18 04:02:31","","242-245","","2","17","","J Laparoendosc Adv Surg Tech A","","","","","","","","eng","","","","","","","Place: United States PMID: 17484658","","","","*Duodenum; *Endoscopy, Digestive System; *Esophagus; *Stomach; Child, Preschool; Female; Foreign Bodies/*therapy; Humans; Infant; Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34JD2HT3","journalArticle","2013","Sancio-Gonçalves, Francisco Carlos; de Abreu, Mauro Henrique Nogueira Guimarães; Netto Soares, José Mário; Amaral, Sérgio Antonucci; Barbosa Porfírio, Fernando Marques; Naves, Marcelo Drummond; Abdo, Evandro Neves","Stylohyoid complex ossification in temporomandibular disorder: a case-control study.","The Journal of prosthetic dentistry","","1097-6841 0022-3913","10.1016/S0022-3913(13)60019-0","","STATEMENT OF PROBLEM: Stylohyoid complex ossification (SCO) can be associated with temporomandibular disorder (TMD). However, this subject is poorly  investigated in epidemiological studies. PURPOSE: The purpose of this study was  to assess the association between TMD and SCO. MATERIAL AND METHODS:  Seventy-eight individuals with TMD and 93 control individuals without TMD were  enrolled in a case-control study and paired according to age and gender.  Panoramic radiographs were made of all participants, and SCO was measured in  millimeters (mm) by a blinded researcher. Ossification was held to begin at  measurements of 30 mm or more. The association between symptoms (pain upon  swallowing or turning the head and the sensation of a foreign body in the throat)  and SCO was investigated. Pearson chi-square tests were used for the comparison  of proportions, (α=.05). RESULTS: A total of 44.9% of those with TMD and 46.2% of  the control population exhibited SCO (P=.858). TMD was associated with pain upon  swallowing (P<.05) and upon turning the head P<.01), but there were no  associations between the symptoms possibly related to SCO and the presence of  ossification (pain upon swallowing P=.658; sensation of a foreign body in the  throat P=.980; pain upon turning the head P=.405). CONCLUSIONS: The results  suggest that there are no associations between TMD and SCO. Some symptoms  classically associated with SCO also occur in TMD patients.","2013-02","2024-12-18 04:02:31","2024-12-18 04:02:31","","79-82","","2","109","","J Prosthet Dent","","","","","","","","eng","Copyright © 2013 The Editorial Council of the Journal of Prosthetic Dentistry. Published by Mosby, Inc. All rights reserved.","","","","","","Place: United States PMID: 23395332","","","","Adult; Case-Control Studies; Deglutition/physiology; Facial Pain/complications; Female; Foreign Bodies/complications; Head Movements/physiology; Humans; Male; Middle Aged; Ossification, Heterotopic/*complications/diagnostic imaging; Pharynx; Radiography, Panoramic; Sensation/physiology; Temporal Bone/abnormalities/diagnostic imaging; Temporomandibular Joint Disorders/*complications","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IIUHGC77","journalArticle","2021","Tavallaei, Mehdi; Bahadorinia, Mahsa; Haj Mohamad Ebrahim Ketabforoush, Arsh","Intentional Ingestion of a Metallic Wire Causing Perforation and Retroperitoneal Abscess: A Case Report.","Clinical medicine insights. Case reports","","1179-5476","10.1177/11795476211025919","","Foreign body ingestion is a frequent condition, with the majority of foreign bodies (FBs) tending to spontaneously proceed along the gastrointestinal tract  without any major complications. A wide range of procedures are available to  remove FBs; however, a real challenge exists in managing sharp, rigid, and long  foreign objects, which are related to higher rates of complications. A  34-year-old man who intentionally swallowed a metallic wire of 20 cm length,  presented to our ED with abdominal pain 2 weeks after the ingestion. The FB had  migrated to the stomach and duodenum. Complications included perforation of the  duodenum and ascending colon and a retroperitoneal abscess. FB removal was done  via laparotomy, followed by the repair of perforations and damaged tissues. This  case highlights the complications of a FB presence in the gastrointestinal tract  for 14 days and emphasizes the importance of urgent and appropriate management of  such conditions.","2021","2024-12-18 04:02:31","2024-12-18 04:02:31","","11795476211025919","","","14","","Clin Med Insights Case Rep","","","","","","","","eng","© The Author(s) 2021.","","","","","","Place: United States PMID: 34262387  PMCID: PMC8252360","","","","abscess; Foreign body ingestion; metallic wire; perforation; surgery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6I4KF52Z","journalArticle","2020","Gao, Yan; Wang, Jin; Ma, Jing; Gao, Yingqin; Zhang, Tiesong; Lei, Puping; Xiong, Xin","Management of button batteries in the upper gastrointestinal tract of children: A case-series study.","Medicine","","1536-5964 0025-7974","10.1097/MD.0000000000022681","","Button batteries are the second most frequently-ingested foreign bodies and can lead to serious clinical complications within hours of ingestion. The purpose of  this study was to analyze the outcomes of 14 children with button batteries  lodged in the upper gastrointestinal tract.Totally 14 children with button  batteries lodged in the upper gastrointestinal tract were included. The diagnosis  was made primarily by the history of button battery ingestion, physical  examination and chest-abdomen X-ray examination.The button batteries lodged in  the esophagus were removed by esophagoscope, and those in the gastrointestinal  tract were under observation. Among 10 children with batteries in the first  esophageal stenosis, 9 were cured and 1 suffered from tracheoesophageal fistula.  One case of battery in the second esophageal stenosis was dead due to  intercurrent aortoesophageal fistula. Two cases of batteries in the third  esophageal stenosis were cured after removal, and 1 case of the battery in the  gastrointestinal tract discharged spontaneously.Ingested button batteries are  mainly lodged in the esophageal stenoses and are easy to cause esophageal injury  and severe complications. Early detection, prompt treatment, strengthening  observation and regular follow-up after discharge may help to decrease the  incidence of complications and improve the outcomes.","2020-10-16","2024-12-18 04:02:31","2024-12-18 04:02:31","","e22681","","42","99","","Medicine (Baltimore)","","","","","","","","eng","","","","","","","Place: United States PMID: 33080713  PMCID: PMC7571923","","","","*Foreign Bodies; *Upper Gastrointestinal Tract; Child; Child, Preschool; Esophagoscopy; Female; Foreign-Body Reaction/complications/diagnostic imaging/*therapy; Humans; Male; Tracheoesophageal Fistula/complications/diagnostic imaging/*therapy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28HQ76KB","journalArticle","1999","Calkins, C. M.; Christians, K. K.; Sell, L. L.","Cost analysis in the management of esophageal coins: endoscopy versus bougienage.","Journal of pediatric surgery","","0022-3468","10.1016/s0022-3468(99)90488-8","","PURPOSE: The aim of this study was to compare the safety, efficiency, and overall cost effectiveness of esophageal bougienage versus endoscopy in the retrieval of  ingested coins. METHODS: Retrospective review of patients treated for esophageal  coin ingestion at Children's Hospital of Wisconsin over a 1-year period using  bougienage or endoscopic retrieval was conducted. (inclusion criterion) RESULTS:  Twenty-seven patients were evaluated over the 1-year study period. Two patients  spontaneously passed the coins before arrival and needed no further treatment.  Twelve patients met criteria for bougienage, and this treatment was successful in  10 of the 12 patients. Mean length of hospital stay was 2.15 hours, and the mean  cost was $546. Thirteen patients were treated successfully with endoscopy. The  mean length of hospital stay was 22.7 hours, and the mean cost was $5,230. There  were no complications in any of the 25 patients. CONCLUSIONS: Bougienage is  equally safe, more efficient, and much less expensive than endoscopy for  treatment of esophageal coins in properly selected patients. Nearly half of the  patients were excluded from bougienage because of delayed presentation alone.  Education of parents and physicians regarding symptoms of coin ingestion would  allow primary treatment with bougienage in the majority of cases.","1999-03","2024-12-18 04:02:31","2024-12-18 04:02:31","","412-414","","3","34","","J Pediatr Surg","","","","","","","","eng","","","","","","","Place: United States PMID: 10211643","","","","*Esophagus; Child, Preschool; Cost Savings; Costs and Cost Analysis; Dilatation/economics; Endoscopy/*economics; Foreign Bodies/*economics/*therapy; Humans; Length of Stay/economics; Retrospective Studies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X9F8UQ3I","journalArticle","2011","Mirza, Bilal; Ijaz, Lubna; Sheikh, Afzal","Decorative crystal balls causing intestinal perforation.","Journal of Indian Association of Pediatric Surgeons","","1998-3891 0971-9261","10.4103/0971-9261.83493","","Crystal jelly balls are used for decorative purpose in homes and offices. They swell on contact with water. We managed a patient with a clinical diagnosis of  acute abdomen. At surgery, there was fecal peritonitis and three ileal  perforations caused by previously ingested decorative crystal balls.","2011-07","2024-12-18 04:02:31","2024-12-18 04:02:31","","106-107","","3","16","","J Indian Assoc Pediatr Surg","","","","","","","","eng","","","","","","","Place: India PMID: 21897572  PMCID: PMC3160050","","","","Acute abdomen; crystal balls; generalized peritonitis; intestinal perforation; missing foreign body","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KUEQEP8J","journalArticle","2011","Tıhan, Deniz; Trabulus, Didem; Altunkaya, Aykut; Karaca, Selami; Cıhan, Alper; Aliş, Halil","Esophageal perforation due to inadvertent swallowing of a dental prosthesis.","The Turkish journal of gastroenterology : the official journal of Turkish Society of Gastroenterology","","2148-5607 1300-4948","10.4318/tjg.2011.0290","","Intentional or inadvertent swallowing of foreign bodies can lead to severe complications in the gastrointestinal tract, primarily in the esophagus, and  requires an urgent approach. In children, coins are the most commonly seen  foreign bodies in the esophagus. However, in adults, the solid components of  meals, like bones, and in the elderly population dental prostheses are the most  frequently observed ingested foreign bodies. Even though a swallowed dental  prosthesis is usually seen as a geriatric problem, esophageal obstruction and/or  perforation can occur in any denture user in any age group. Thus, the aim of this  report was to present one of these interesting cases of esophageal perforation  due to a partial denture ingestion and its treatment in a 32-year-old male.","2011-10","2024-12-18 04:02:31","2024-12-18 04:02:31","","529-533","","5","22","","Turk J Gastroenterol","","","","","","","","eng","","","","","","","Place: Turkey PMID: 22234762","","","","*Denture, Partial; Adult; Anti-Bacterial Agents/therapeutic use; Combined Modality Therapy; Deglutition; Endoscopy, Digestive System; Esophageal Fistula/drug therapy/etiology/surgery; Esophageal Perforation/diagnostic imaging/*etiology/surgery; Foreign Bodies/*complications; Foreign-Body Migration/diagnostic imaging/*etiology; Humans; Male; Mediastinal Emphysema/drug therapy/etiology/surgery; Radiography; Stents; Thoracotomy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JNWBTH8F","journalArticle","2012","Klein, Carolina A.","Intentional ingestion and insertion of foreign objects: a forensic perspective.","The journal of the American Academy of Psychiatry and the Law","","1943-3662 1093-6793","","","Intentional ingestion and insertion of foreign objects is a topic that has generated mounting interest among medical professionals over the past two  decades. When featured in the literature, it has been typically discussed in  medical subdisciplines, such as emergency medicine, surgery, gastroenterology,  and urology. However, in-depth exploration of this multidimensional phenomenon in  the field of psychiatry has thus far been limited. This article presents  illustrative clinical vignettes from forensic practice of deliberate  ingestion/insertion of objects and then examines specific aspects of this  behavior that are critical to achieving a better understanding of it. The  clinical, legal, and ethics-related implications surrounding this conduct are  also explored. By taking a comprehensive approach, the aim is to foster a greater  appreciation of this syndrome by clinicians and ultimately to arrive at improved  practice guidelines surrounding these cases, including a more informed  therapeutic plan and an enhanced management approach.","2012","2024-12-18 04:02:31","2024-12-18 04:02:31","","119-126","","1","40","","J Am Acad Psychiatry Law","","","","","","","","eng","","","","","","","Place: United States PMID: 22396349","","","","*Intention; Adult; Anxiety Disorders/epidemiology/prevention & control/psychology; Behavior Therapy; Combined Modality Therapy; Comorbidity; Confidentiality/legislation & jurisprudence; Cross-Sectional Studies; Drug and Narcotic Control/legislation & jurisprudence; Ethics, Medical; Expert Testimony/*legislation & jurisprudence; Factitious Disorders/epidemiology/*psychology/therapy; Foreign Bodies/epidemiology/*psychology/therapy; Humans; Male; Mental Disorders/*diagnosis/psychology/therapy; Middle Aged; Motivation; Psychotic Disorders/epidemiology/psychology/therapy; Psychotropic Drugs/therapeutic use; Self-Injurious Behavior/epidemiology/*psychology/therapy; Suicidal Ideation; Young Adult","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7X6SWP8B","journalArticle","2015","Dunphy, Louise; Maatouk, Mohamed; Raja, Mazhar; O'Hara, Richard","Ingested cylindrical batteries in an incarcerated male: a caustic tale!","BMJ case reports","","1757-790X","10.1136/bcr-2014-208922","","A 37-year-old incarcerated man presented to the accident and emergency department following the deliberate ingestion of eight cylindrical batteries. He also  admitted to inserting a razor blade wrapped in cling-film into his rectum; in  addition, he sustained a self-inflicted laceration to his left antecubital fossa,  using the metal casing from a battery. His medical history included a borderline  and emotionally unstable personality disorder. He had ingested several batteries  12 months previously and required an emergency laparotomy to retrieve them. On  the present admission, as there was no clinical evidence of small bowel  obstruction, he was treated conservatively with serial radiographs. Following  conservative management, the batteries failed to progress through the  gastrointestinal tract, hence a laparotomy was performed and all the batteries  were extricated. This paper discusses the management and associated sequelae of  patients presenting following the intentional ingestion of a battery.","2015-09-29","2024-12-18 04:02:31","2024-12-18 04:02:31","","","","","2015","","BMJ Case Rep","","","","","","","","eng","2015 BMJ Publishing Group Ltd.","","","","","","Place: England PMID: 26420691  PMCID: PMC4593247","","","","Adult; Eating; Foreign Bodies/*surgery; Gastrointestinal Tract/*pathology/surgery; Humans; Intestine, Small/*pathology/surgery; Lacerations/*pathology/psychology; Laparotomy; Male; Personality Disorders/*psychology; Prisoners/*psychology; Self-Injurious Behavior/*psychology; Treatment Outcome","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZVQNY3G2","journalArticle","2014","Russell, Robert T.; Griffin, Russell L.; Weinstein, Elizabeth; Billmire, Deborah F.","Esophageal button battery ingestions: decreasing time to operative intervention by level I trauma activation.","Journal of pediatric surgery","","1531-5037 0022-3468","10.1016/j.jpedsurg.2014.01.050","","PURPOSE: The incidence of button battery ingestions is increasing and injury due to esophageal impaction begins within minutes of exposure. We changed our  management algorithm for suspected button battery ingestions with intent to  reduce time to evaluation and operative removal. METHODS: A retrospective study  was performed to identify and evaluate time to treatment and outcome for all  esophageal button battery ingestions presenting to a major children's hospital  emergency room from February 1, 2010 through February 1, 2012. During the first  year, standard emergency room triage (ST) was used. During the second year, the  triage protocol was changed and Trauma I triage (TT) was used. RESULTS: 24  children had suspected button battery ingestions with 11 having esophageal  impaction. One esophageal impaction was due to 2 stacked coins. Time from arrival  in emergency room to battery removal was 183minutes in ST group (n=4) and  33minutes in TT group (n=7) (p=0.04). One patient in ST developed a  tracheoesophageal fistula. There were no complications in the TT group.  CONCLUSIONS: The use of Trauma 1 activations for suspected button battery  ingestions has led to more expedient evaluation and shortened time to removal of  impacted esophageal batteries.","2014-09","2024-12-18 04:02:31","2024-12-18 04:02:31","","1360-1362","","9","49","","J Pediatr Surg","","","","","","","","eng","Copyright © 2014 Elsevier Inc. All rights reserved.","","","","","","Place: United States PMID: 25148737","","","","*Triage; Algorithms; Button battery; Child, Preschool; Electric Power Supplies/*adverse effects; Emergency Service, Hospital; Esophagus; Esophagus/*injuries/*surgery; Female; Foreign Bodies/complications/*diagnosis/*surgery; Hospitals, Pediatric; Humans; Level I trauma; Male; Retrospective Studies; Time Factors; Tracheoesophageal Fistula/etiology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HC9FIIWR","journalArticle","2011","Garrett, Deiadra; Anselmo, Dean; Ford, Henri; Ndiforchu, Fombe; Nguyen, Nam","Minimally invasive esophagectomy and gastric pull-up in children.","Pediatric surgery international","","1437-9813 0179-0358","10.1007/s00383-011-2862-z","","PURPOSE: Minimally invasive esophagectomy and gastric pull-up is a widely accepted method in adults. However, the experience in the pediatric population is  limited. Minimally invasive esophagectomy represents a new alternative technique  to the conventional open approach. We wish to report our small case series of  minimally invasive esophagectomy and gastric pull-up in pediatric patients. The  aim of the study is to evaluate the feasibility, safety, and outcomes of the  procedure. METHODS: Three patients (2 girls and 1 boy) with average age 46 months  (34-57 months) and average weight 12.6 kg (11-15 kg) underwent the procedure. The  indications for esophagectomy were esophageal stricture from caustic ingestion (2  patients) and failed repair of esophageal atresia (1 patient). RESULTS: Average  operative time was 7 h (0519-0752 hours). There were no intraoperative  complications with the average blood loss of 50 cc (5-125 cc). No anastomotic  leaks were noted on the initial esophagrams that were obtained on postoperative  day five or six. One patient developed a cervical wound infection on  postoperative day seven due to a retained piece of Penrose, which required a neck  exploration, removal of foreign body and repair of a small leak. One patient  developed an anastomotic stricture at the 7-month follow-up. She was successfully  treated with two balloon dilatations. One patient developed a delayed  esophagogastric anastomotic leak at 3 months. The leak spontaneously closed after  surgical drainage. At average of 22-month follow-up (15-36 months), all patients  were eating regular food with excellent weight gain. CONCLUSION: Minimally  invasive esophagectomy and gastric pull-up is technically challenging but  feasible and safe with acceptable outcomes. However, further study is needed to  further validate the approach.","2011-07","2024-12-18 04:02:31","2024-12-18 04:02:31","","737-742","","7","27","","Pediatr Surg Int","","","","","","","","eng","","","","","","","Place: Germany PMID: 21350873","","","","Child, Preschool; Esophageal Stenosis/diagnosis/*surgery; Esophagectomy/*methods; Female; Follow-Up Studies; Gastrostomy/*methods; Humans; Male; Minimally Invasive Surgical Procedures/*methods; Retrospective Studies; Treatment Outcome","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BWXKRWS8","journalArticle","2019","Cicero, Giuseppe; Caloggero, Simona; Cavallaro, Marco; Frosina, Luciano; Visalli, Carmela; Ascenti, Velio; Blandino, Alfredo; Mazziotti, Silvio","Ongoing Computed Tomography Appraisal of Intestinal Perforation Due to an Ingested Foreign Body.","The American journal of case reports","","1941-5923","10.12659/AJCR.915290","","BACKGROUND Diagnosis and management of accidental or intentional ingestion of foreign bodies is a common problem at in emergency departments. This condition is  generally observed in patients with limited consciousness or attention, such as  children, elders, or psychiatric patients. Here, we report a case of intestinal  perforation caused by ingestion of a foreign body that occurred during the  performance of a contrast-enhanced CT scan. CASE REPORT A 73-year-old diabetic  woman was admitted to the emergency room of our hospital with postprandial  abdominal discomfort, nausea, and vomiting. Under the suspicion of bowel  ischemia, the patient underwent a contrast-enhanced CT scan. A thickened ileal  loop with an endoluminal bone-density foreign body was detected. The following  contrast-enhanced acquisitions additionally showed air bubbles adjacent to the  loop, as the sign of an intestinal perforation that occurred between the basal  and the contrast-enhanced acquisitions. CONCLUSIONS Caution should be always  exercised in patients with suspected gastrointestinal perforation, especially if  caused by ingested foreign bodies. A high degree of suspicion and a CT scan may  prevent delays in the diagnosis and clinical management of these patients.","2019-05-02","2024-12-18 04:02:31","2024-12-18 04:02:31","","635-639","","","20","","Am J Case Rep","","","","","","","","eng","","","","","","","Place: United States PMID: 31043580  PMCID: PMC6509967","","","","*Ileum; Aged; Deglutition; Female; Foreign Bodies/*complications/diagnosis/surgery; Humans; Ileal Diseases/*diagnosis/etiology/surgery; Intestinal Perforation/*diagnosis/etiology/surgery; Laparotomy; Tomography, X-Ray Computed/*methods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H7ZT9C3Y","journalArticle","2008","Schmidt, Sabine; Hugli, Olivier; Rizzo, Elena; Lepori, Domenico; Gudinchet, F.; Yersin, Bertrand; Schnyder, Pierre; Meuwly, Jean-Yves","Detection of ingested cocaine-filled packets--diagnostic value of unenhanced CT.","European journal of radiology","","0720-048X","10.1016/j.ejrad.2007.07.017","","PURPOSE: Emergency departments are facing nowadays an increasing number of illegal drug-related health problems, associated with medicolegal and/or social  consequences. Body stuffers are street cocaine dealers, who either store wrapped  packets of drugs in their rectum or hastily swallow them, prompted by fear of  police's arrest. These packets can be life threatening in case of leakage. We  evaluate the diagnostic value of unenhanced multidetector CT (MDCT) for detection  of cocaine-filled packets (CFP) ingested by body stuffers in a phantom model.  MATERIALS AND METHODS: Our phantom simulated normal bowel contents in which a  varying number of true and false CFP were randomly mixed. Both only differ in  radiological density. During 18 different reading sessions, four radiologists  independently evaluated the presence and number of true and false CFP.  Interobserver agreement, sensitivity, specificity, positive and negative  predictive value were calculated. RESULTS: Interobserver agreement for detection  of any packets, for visualization of true, and false CFP was good (kappa=0.63,  0.74 and 0.58, respectively). Sensitivity, specificity, positive and negative  predictive value for detection of any packets was 95.6%, 100%, 100% and 62.5%,  respectively; for visualization of the true CFP 86.5%, 100%, 100% and 77.6%,  respectively; and for the false packets 98.1%, 65%, 88.6% and 87.5%,  respectively. CONCLUSION: Unenhanced MDCT without bowel preparation is a fast,  reliable and easily reproducible imaging modality for the immediate detection of  ingested CFP, thus facilitating medicolegal management of body stuffers.","2008-07","2024-12-18 04:02:31","2024-12-18 04:02:31","","133-138","","1","67","","Eur J Radiol","","","","","","","","eng","","","","","","","Place: Ireland PMID: 17768023","","","","Cocaine/*analysis; Foreign Bodies/*diagnostic imaging; Humans; Intestines/*diagnostic imaging; Phantoms, Imaging; Reproducibility of Results; Sensitivity and Specificity; Substance Abuse Detection/*methods; Tomography, X-Ray Computed/*methods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UH8PGVRA","journalArticle","2018","Riva, Carlo Galdino; Toti, Francesco Angelo Taddàus; Siboni, Stefano; Bonavina, Luigi","Unusual foreign body impacted in the upper oesophagus: original technique for transoral extraction.","BMJ case reports","","1757-790X","10.1136/bcr-2018-225241","","Foreign body ingestion is a common event; in the adult population, most ingestions occur in patients with mental disability, psychiatric disorders,  alcohol intoxication or in prisoners seeking secondary gain. Removal through  flexible endoscopy is generally the first-line approach but rescue oesophagotomy  may be necessary for foreign bodies impacted in the upper oesophagus. A  27-year-old man was admitted in the emergency room after intentional ingestion of  a wooden spherical object with a central hole. A total body CT scan showed that  the object was completely obstructing the upper oesophageal lumen but there were  no signs of perforation. In the operating room, a Weerda diverticuloscope and a  5 mm 0° telescope were used to visualise the foreign body under general  anaesthesia. A standard endoscopic biopsy forceps was passed through the hole of  the sphere and was retracted with the jaws open allowing transoral extraction  without complications.","2018-06-27","2024-12-18 04:02:31","2024-12-18 04:02:31","","bcr-2018-225241","","","2018","","BMJ Case Rep","","","","","","","","eng","© BMJ Publishing Group Ltd (unless otherwise stated in the text of the article) 2018. All rights reserved. No commercial use is permitted unless otherwise  expressly granted.","","","","","","Place: England PMID: 29950367  PMCID: PMC6020935","","","","Adult; emergency medicine; endoscopy; Esophagoscopy/*methods; Esophagus/injuries/*surgery; Foreign Bodies/*surgery; gastrointestinal surgery; Humans; Male; oesophagus; Wood","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VAVYIM9S","journalArticle","2006","Khan, Abdus Samad; Ali, Usman","Ingestion of metallic rods and needles.","Journal of the College of Physicians and Surgeons--Pakistan : JCPSP","","1022-386X","","","Foreign bodies in gastrointestinal tract (GIT) are not very rare. This case describes a patient purposefully swallowing metallic objects. These were five  iron rods ranging 4-5 inches in length, and two needles. One of the rod  perforated duodenum and was found in pelvic cavity upon exploration. The rest of  the rods were in small gut and stomach.","2006-04","2024-12-18 04:02:31","2024-12-18 04:02:31","","305-306","","4","16","","J Coll Physicians Surg Pak","","","","","","","","eng","","","","","","","Place: Pakistan PMID: 16624202","","","","*Digestive System; Adult; Deglutition; Follow-Up Studies; Foreign Bodies/*complications/diagnosis/*surgery; Humans; Intestinal Perforation/diagnosis/etiology/*surgery; Laparotomy/methods; Male; Metals; Needles; Peritonitis/diagnosis/etiology/*surgery; Prisoners; Risk Assessment; Self-Injurious Behavior/complications; Treatment Outcome","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
