"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"SPRXAJZY","journalArticle","2002","Mihmanli, Ismail; Kurugoglu, Sebuh; Kantarci, Fatih; Atakir, Kadir; Akman, Canan","Intracardiac needle in a 12-year-old girl with self-injurious behaviour","Pediatric Radiology","","0301-0449","10.1007/s00247-001-0611-5","","","2002-03","2025-04-14 14:26:48","2025-04-14 14:26:51","","209-210","","3","32","","Pediatr Radiol","","","","","","","","eng","","","","","PubMed","","PMID: 12164358","","","http://www.ncbi.nlm.nih.gov/pubmed/12164358","","Humans; Female; Child; Foreign Bodies; Self-Injurious Behavior; Tomography, X-Ray Computed; Needles; Heart Ventricles; Manubrium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UWSBLXYT","journalArticle","2015","Kim, Darae; Yang, Pil-Sung; Choi, Jung-Ho; Seo, Jiwon; Chun, Kyeong-Hyeon; Lee, Sang-Eun; Hong, Geu-Ru; Joo, Hyun-Chel; Choi, Donghoon","Metallic foreign body in heart mimicking moderator band","Yonsei Medical Journal","","1976-2437","10.3349/ymj.2015.56.3.867","","A foreign body in heart is rare, but it is more frequently encountered than the past as iatrogenic causes are increasing. Clinicians should be aware that foreign body could be mistaken for normal structure of heart. In order for accurate diagnosis, multi-imaging modalities should be used for information of exact location, mobility and hemodynamic effects. A decision to intervene should be made based on potential harms harbored by foreign bodies. Endovascular retrieval should be considered as an option. However, when fatal complications occur or when foreign bodies are embedded deeply, a surgical removal should be attempted.","2015-05","2025-04-14 14:28:00","2025-04-14 14:28:00","","867-870","","3","56","","Yonsei Med J","","","","","","","","eng","","","","","PubMed","","PMID: 25837198 PMCID: PMC4397462","","/Users/jackgedge/Zotero/storage/2HECWR84/Kim et al. - 2015 - Metallic foreign body in heart mimicking moderator.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/25837198","","Humans; Female; Middle Aged; Echocardiography; Treatment Outcome; heart; Radiography; Foreign body; Foreign Bodies; Needles; Cardiac Surgical Procedures; Foreign-Body Migration; Heart Injuries; Iatrogenic Disease","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LC3UWXCU","journalArticle","2019","Al-Musawi, Mohammed; Rubay, David; Ohanisian, Levonti; Sidley, Angel; Abed, Ali N.","An Unusual Presentation of a Cardiac Foreign Body in a Pediatric Patient","Cureus","","2168-8184","10.7759/cureus.4829","","Cardiac foreign bodies (FBs) are rare. Their etiology can be attributed to penetrating injuries although they are also often found incidentally. The approach for removal of these FBs is variable and patient dependent. Although there is debate regarding indications for removal, there is a general consensus that symptomatic FBs presenting acutely, as well as asymptomatic FBs posing a greater risk of complication to the patient, should be removed. We present the case of a 14-year-old patient with a cardiac FB and a step-wise approach for removal.","2019-06-04","2025-04-14 14:29:14","2025-04-14 14:29:14","","e4829","","6","11","","Cureus","","","","","","","","eng","","","","","PubMed","","PMID: 31404380 PMCID: PMC6682342","","/Users/jackgedge/Zotero/storage/MHU4RDFY/Al-Musawi et al. - 2019 - An Unusual Presentation of a Cardiac Foreign Body .pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/31404380","","foreign body; cardiac foreign body","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V793DWQ5","journalArticle","2008","Rodríguez-Hermosa, J. I.; Codina-Cazador, A.; Sirvent, J. M.; Martín, A.; Gironès, J.; Garsot, E.","Surgically treated perforations of the gastrointestinal tract caused by ingested foreign bodies","Colorectal Disease: The Official Journal of the Association of Coloproctology of Great Britain and Ireland","","1463-1318","10.1111/j.1463-1318.2007.01401.x","","OBJECTIVE: Intestinal perforation due to foreign body (FB) ingestion is rare (1%). We describe our experience in treating these lesions surgically. METHOD: From 1995 to 2006, data were collected prospectively in 33 patients (18 women and 15 men; mean age 64 years) operated on for intestinal perforation due to an ingested FB. The type of object, preoperative diagnosis, perforation site, treatment, morbidity and mortality were reviewed. RESULTS: Foreign body ingestion was predominantly involuntary (88%). The mean time from ingestion to perforation was 10.4 days. The most frequently ingested objects were dietary FB (n = 21) and toothpicks (n = 6). The most frequent predisposing factors were dentures or an orthodontic appliance (73%). The most common preoperative diagnoses were acute abdomen of uncertain origin (n = 7), acute appendicitis (n = 7) and acute diverticulitis (n = 5). Pneumoperitoneum was observed in 10 cases. The diagnosis was reached during laparotomy in 30 (91%) cases. The most frequent perforation site was the colorectal region (n = 18, 54.5%), followed by the terminal ileum (n = 7, 21.2%); intraperitoneal perforation was the most common (n = 30, 91%). All cases had abdominal contamination and 22 (66.7%) had diffuse peritonitis. Treatment was always by surgery and antibiotics. Thirteen patients required a colostomy. Morbidity was 57.6% (n = 19) and mortality 6.1% (n = 2). CONCLUSION: Intestinal perforation by a foreign body is rare and normally affects the sigmoid colon, rectum or distal ileum. Dentures are a common risk factor. Patients are rarely aware of foreign body ingestion. Dietary FB and toothpicks are the most commonly ingested objects. Treatment consists of surgery and antibiotics. Appendicitis and acute diverticulitis should be considered in the differential diagnosis.","2008-09","2025-04-14 14:31:09","2025-04-14 14:31:11","","701-707","","7","10","","Colorectal Dis","","","","","","","","eng","","","","","PubMed","","PMID: 18005196","","","http://www.ncbi.nlm.nih.gov/pubmed/18005196","","Humans; Adult; Aged; Prospective Studies; Female; Male; Middle Aged; Cohort Studies; Aged, 80 and over; Risk Factors; Young Adult; Digestive System Surgical Procedures; Intestinal Perforation; Foreign-Body Migration; Abdominal Pain; Intestinal Obstruction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AZPZM4JI","journalArticle","2014","Petrea, S.; Brezean, I.","Self-ingested intraduodenal foreign bodies--expectancy or surgical sanction?","Journal of Medicine and Life","","1844-3117","","","Self-harm is a frequent pathology amongst psychiatric patients and in the penitentiary environment. Multiple self-aggression types are described, but, by far, the practice most frequently met inside the Romanian penitentiary environment is foreign body (FB) ingestion. The paper aims to show aspects pertaining to the presence of intraduodenal foreign bodies, both in simple cases and in cases that ended with a perforation, using a number of 47 cases registered between 2003 and 2010 in ""Rahova"" Penitentiary Hospital. The paper also focused on particular aspects linked to intraduodenal foreign body surgical accessibility.","2014-09-15","2025-04-14 14:32:23","2025-04-14 14:32:23","","421-427","","3","7","","J Med Life","","","","","","","","eng","","","","","PubMed","","PMID: 25408769 PMCID: PMC4233453","","","http://www.ncbi.nlm.nih.gov/pubmed/25408769","","Humans; Retrospective Studies; Age Factors; Sex Factors; Radiography; Foreign Bodies; Prisoners; Self-Injurious Behavior; foreign bodies; ingestion; self-harm; Eating; Duodenum; Romania; Intestinal Perforation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4VIQEF2H","journalArticle","1998","Blaho, Kari E.; Merigian, Kevin S.; Winbery, Stephen L.; Park, Lynda J.; Cockrell, Mike","Foreign Body Ingestions in the Emergency Department: Case Reports and Review of Treatment","Journal of Emergency Medicine","","0736-4679, 1090-1280","10.1016/S0736-4679(97)00229-1","https://www.jem-journal.com/article/S0736-4679(97)00229-1/abstract","","1998-01-01","2025-04-14 14:34:11","2025-04-14 14:34:12","2025-04-14 14:34:11","21-26","","1","16","","Journal of Emergency Medicine","Foreign Body Ingestions in the Emergency Department","","","","","","","English","","","","","www.jem-journal.com","","Publisher: Elsevier PMID: 9472755","","","http://www.ncbi.nlm.nih.gov/pubmed/9472755","","razor blade; foreign body ingestion; prisoners; razor blade ingestion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JVZYMDZZ","webpage","","","Escalating Ingestion of Razor Blades in a Patient With Borderline Personality Disorder","Psychiatrist.com","","","","https://www.psychiatrist.com/pcc/escalating-ingestion-razor-blades-patient-borderline/","","","2025-04-14 14:34:37","2025-04-14 14:34:37","2025-04-14 14:34:37","","","","","","","","","","","","","","en-US","","","","","","","","","/Users/jackgedge/Zotero/storage/62K99YEA/escalating-ingestion-razor-blades-patient-borderline.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IXCRTFX3","journalArticle","2018","Cui, Jason; Cross, Trent; Lockwood, David","Ingested razor blades within the appendix: A rare case report","International Journal of Surgery Case Reports","","2210-2612","10.1016/j.ijscr.2018.03.018","https://www.sciencedirect.com/science/article/pii/S2210261218300981","Introduction Foreign body ingestion is a common clinical presentation with less than 1% of the cases requiring surgical intervention. In this report, we present a rare case of razor blades lodged in the appendix as a result of intentional ingestion. Presentation of case A 25 year old male prisoner presented to our hospital with persistent right iliac fossa pain after razor blade ingestion. After 5 days of conservative management, there was no sign of transition on serial X-Rays. Laparoscopy with intraoperative image intensification confirmed the presence of the razor blades in the appendix and appendicectomy was subsequently performed without complications. Discussion Most ingested objected with diameter less than 2.5 cm and length less than 6 cm can pass through the gastrointestinal tract spontaneously in less than one week. The entry of foreign objects into the appendix is thought to be due to relative low motility of the caecum, the dependent position of the appendix and the size of the appendiceal orifice. Radiographic localisation to the appendiceal lumen was complicated by metallic artefact, but was consistent with failure to transit. Appendicectomy was felt to be the safest mode of retrieval. Conclusion Ingested foreign body lodged in the appendix is a rare event. Once the exact location is confirmed, a simple laparoscopic appendicectomy can be performed to facilitate the removal.","2018-01-01","2025-04-14 14:34:52","2025-04-14 14:34:52","2025-04-14 14:34:52","29-32","","","45","","International Journal of Surgery Case Reports","Ingested razor blades within the appendix","","","","","","","","","","","","ScienceDirect","","","","/Users/jackgedge/Zotero/storage/47T66669/Cui et al. - 2018 - Ingested razor blades within the appendix A rare .pdf; /Users/jackgedge/Zotero/storage/6KCXN4ID/S2210261218300981.html","","","Laparoscopy; Case report; Foreign body ingestion; Appendicectomy; Appendicitis; Razor blades","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9R83EHS5","journalArticle","1969","Johnson, Wilbur E.","On Ingestion of Razor Blades","JAMA","","0098-7484","10.1001/jama.1969.03160110135030","https://doi.org/10.1001/jama.1969.03160110135030","To the Editor:—I have observed an interesting phenomenon which occurred since the two recent descriptions of razor blade ingestion (206: 1582, 1968) (207:1719, 1969).A 25-year-old male prisoner, under my care, ingested a whole double-edge safety razor blade after wrapping it in paper. An abdominal flat plate confirmed this, unequivocally. Daily x-ray films were obtained. On the sixth day, we were amazed to note that the blade had very definitely been broken in half. The two halves remained in close apposition to each other during the remainder of their journey through the bowel and were passed together, with no difficulty, in a bowel movement two days later. Two previous stools were positive for occult blood, but the hematocrit reading remained stable and close observation revealed no other intraabdominal signs or symptoms during this episode.This same inmate has ingested broken razor blades ""10 or 12 times"" over the","1969-06-16","2025-04-14 14:35:26","2025-04-14 14:35:26","2025-04-14 14:35:26","2163","","11","208","","JAMA","","","","","","","","","","","","","Silverchair","","","","/Users/jackgedge/Zotero/storage/IEWCJFM7/346522.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3F4RG785","journalArticle","2014","Albeldawi, Mazen; Birgisson, Sigurbjorn","Conservative management of razor blade ingestion","Gastroenterology Report","","2052-0034","10.1093/gastro/gou002","https://doi.org/10.1093/gastro/gou002","A 30-year-old woman presented to the emergency department complaining of abdominal discomfort. An abdominal radiograph was done, revealing ten rectangular razor blades measuring 5 × 2 cm. The patient was taken to the operating room and a flexible esophago-gastroduodenoscopy was performed. Attempts at retrieval, using both a gastric overtube and an inverted hood, were unsuccessful due to the shape and size of the blades. She was transferred to a regular medical floor and managed conservatively with serial abdominal radiographs. Over the next week, she passed the razor blades transanally without further event—all were still wrapped in paper and chewing gum—and was cleared to be discharged home.","2014-05-01","2025-04-14 14:35:49","2025-04-14 14:35:49","2025-04-14 14:35:49","158-159","","2","2","","Gastroenterology Report","","","","","","","","","","","","","Silverchair","","","","/Users/jackgedge/Zotero/storage/GTZS9U3X/Albeldawi and Birgisson - 2014 - Conservative management of razor blade ingestion.pdf; /Users/jackgedge/Zotero/storage/NQF4IFEM/597549.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V2HUN27F","journalArticle","2014","Emara, Mohamed H.; Darwiesh, Ehab M.; Refaey, Mohamed M.; Galal, Sherif M.","Endoscopic removal of foreign bodies from the upper gastrointestinal tract: 5-year experience","Clinical and Experimental Gastroenterology","","1178-7023","10.2147/CEG.S63274","","BACKGROUND: Foreign bodies (FBs) in the upper gastrointestinal tract are produced chiefly by accidental swallowing but rarely produce symptoms. Removal of FBs is not an infrequent challenge for upper gastrointestinal endoscopy. The aim of this study is to elicit our experience in a 5-year period in dealing with FBs in the upper gastrointestinal tract using upper endoscopy. METHODS: This retrospective study was conducted at Zagazig University Hospitals, Egypt, over a 5-year period. We reviewed all patients' files with full notations on age, sex, type of FB and its anatomical location, treatments, and outcomes (complications, success rates, and mortalities). Patients with incomplete files and those with FBs not identified at the endoscopic examination were excluded. RESULTS: A total of 45 patients were identified. Their ages ranged from 6 months to 102 years. Slight male predominance was noticed (53.3%). The most frequent presentation was a history of FB ingestion without any associated manifestations (44.4%). Coins were the most commonly encountered FBs (14/45). Esophagus was the most common site of trapping (27/45). The overall success rate was 95.6% (43/45). Upper endoscopy successfully resolved the problem by either FB removal (41/43) or dislodgment of the impacted fleshy meat to the stomach (2/43). Two cases were referred for surgical removal. The rate of complications was 6.7%. Furthermore, no mortalities due to FB ingestion or removal had been reported throughout the study. CONCLUSION: Our experience with FB removal emphasizes its importance and ease when performed by experienced hands, at well-equipped endoscopy units, and under conscious sedation in most cases, with high success rates and minor complications.","2014","2025-04-14 14:37:53","2025-04-14 14:37:55","","249-253","","","7","","Clin Exp Gastroenterol","Endoscopic removal of foreign bodies from the upper gastrointestinal tract","","","","","","","eng","","","","","PubMed","","PMID: 25053889 PMCID: PMC4105424","","/Users/jackgedge/Zotero/storage/FZI94VZH/Emara et al. - 2014 - Endoscopic removal of foreign bodies from the uppe.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/25053889","","forceps; coins; fleshy meat; postsclerotherapy esophageal stricture; upper endoscopy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7VX39Q33","journalArticle","2016","Bekkerman, Mikhael; Sachdev, Amit H.; Andrade, Javier; Twersky, Yitzhak; Iqbal, Shahzad","Endoscopic Management of Foreign Bodies in the Gastrointestinal Tract: A Review of the Literature","Gastroenterology Research and Practice","","1687-6121","10.1155/2016/8520767","","Foreign body ingestion is a common diagnosis that presents in emergency departments throughout the world. Distinct foreign bodies predispose to particular locations of impaction in the gastrointestinal tract, commonly meat boluses in the esophagus above a preexisting esophageal stricture or ring in adults and coins in children. Several other groups are at high risk of foreign body impaction, mentally handicapped individuals or those with psychiatric illness, abusers of drugs or alcohol, and the geriatric population. Patients with foreign body ingestion typically present with odynophagia, dysphagia, sensation of having an object stuck, chest pain, and nausea/vomiting. The majority of foreign bodies pass through the digestive system spontaneously without causing any harm, symptoms, or necessitating any further intervention. A well-documented clinical history and thorough physical exam is critical in making the diagnosis, if additional modalities are needed, a CT scan and diagnostic endoscopy are generally the preferred modalities. Various tools can be used to remove foreign bodies, and endoscopic treatment is safe and effective if performed by a skilled endoscopist.","2016","2025-04-14 14:39:51","2025-04-14 14:39:53","","8520767","","","2016","","Gastroenterol Res Pract","Endoscopic Management of Foreign Bodies in the Gastrointestinal Tract","","","","","","","eng","","","","","PubMed","","PMID: 27807447 PMCID: PMC5078654","","/Users/jackgedge/Zotero/storage/EENXHZ8Y/Bekkerman et al. - 2016 - Endoscopic Management of Foreign Bodies in the Gas.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/27807447","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6EHZHNIN","journalArticle","2013","Ataya, A.; Alraiyes, A.H.; Alraies, M.C.","Razor blades in the stomach","QJM: An International Journal of Medicine","","1460-2725","10.1093/qjmed/hcs165","https://doi.org/10.1093/qjmed/hcs165","A 29-year-old female with a history of psychiatric disorder that was treated with thorazine and lithium, but was not taking any of her medications, was brought to the hospital after being witnessed by her family swallowing razor blades. Her only symptom was abdominal cramping. On examination, her vital signs were stable and she appeared to be in no acute distress. On examination, she had multiple old self-inflicted scars on her arms, wrists and thighs. She admitted that she had swallowed ten razor blades after coating them with chewing gum but she denied any intentions to hurt herself. Vitals were stable and her physical examination was unremarkable. Laboratory work up was within normal with stable hemoglobin and hemarocrit. Acute abdominal X-ray showed razor blades overlying the upper abdomen, likely in the gastric antrum (Figure 1). Four days later, repeated X-rays showed multiple razor blades present in the rectum (Figure 2). Eventually, all razor blades were passed. Psychiatry was consulted for management of schizoaffective schizophrenia and she was restarted on her home medications. She was discharged in a stable condition.","2013-08-01","2025-04-14 14:41:07","2025-04-14 14:41:08","2025-04-14 14:41:07","783-784","","8","106","","QJM: An International Journal of Medicine","","","","","","","","","","","","","Silverchair","","","","/Users/jackgedge/Zotero/storage/LST2Z6GY/1575400.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BJQNHEPZ","journalArticle","2016","Elghali, Mohamed amine; Ghrissi, Rafik; Fadhl, Houssem; Mahjoub, Mohamed; Jarrar, Mohamed Salah; Jedidi, Maher; Letaief, Rached; Hamila, Fehmi","The Management of Voluntary Ingestion of Razor Blades by Inmates","International Surgery","","0020-8868","10.9738/INTSURG-D-16-00204.1","https://doi.org/10.9738/INTSURG-D-16-00204.1","Ingestion of sharp objects is a rare event. We report our experience in the care of prisoners who ingested razor blades and the in-time evolution of our management. This is a descriptive study including all detainees ingesting a razor blade, transferred from the prison to Farhat Hached University Hospital of Sousse, from January 1, 2014 to December 31, 2015. Thus, we counted 19 cases of swallowed razor blades in 16 prisoners; indeed, 1 prisoner ingested a razor blade three times and another had ingested a blade twice. Our study includes 19 episodes of swallowed razor blades. In 2 cases, these events were secondary to suicide attempts. In the other cases, it was an expression of discontent and rejection of the situation in the prison. Three patients had a psychiatric history. The mean age of the patients is 24 years. The initial clinical examination had not objectified signs of gastrointestinal perforation. Thoraco-abdomino-pelvic computed tomography scans allowed specifying the blade location in all cases. It also objectified a pneumo-mediastinum in 2 cases. The blade location was esophageal in 1 case, gastric in 6 cases, and in the small bowel in the other cases. The first 4 patients had surgical removal of the blade. In subsequent cases, surgical abstention was the rule, and spontaneous blade expulsion was observed. The average time of expulsion was 4 days. In our experience, surgical removal of sharp foreign bodies should not be performed systematically without complications.","2016-11-07","2025-04-14 14:41:57","2025-04-14 14:41:57","2025-04-14 14:41:57","129-133","","1-3","105","","International Surgery","","","","","","","","","","","","","Silverchair","","","","/Users/jackgedge/Zotero/storage/AD2DGZGV/Elghali et al. - 2016 - The Management of Voluntary Ingestion of Razor Bla.pdf; /Users/jackgedge/Zotero/storage/T3U8MHWX/The-Management-of-Voluntary-Ingestion-of-Razor.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NBALKLJ5","journalArticle","1998","Murshid, K. R.; Khairy, G. E.","Laparoscopic removal of a foreign body from the intestine","Journal of the Royal College of Surgeons of Edinburgh","","0035-8835","","","Foreign bodies are often introduced into the gastrointestinal tract of both adults and children. At times this is intentional and at others it is accidental. The doctor is usually faced with the problem of deciding whether to apply expectant treatment, endoscopy or surgery to obtain an optimum outcome. The management depends on the type of object, the organ affected, the type of symptoms and the condition of the patient in deciding if, when and how to intervene. A case is reported here where a method not previously described was used to retrieve a sewing needle from the distal ileum.","1998-04","2025-04-14 14:42:39","2025-04-14 14:42:39","","109-111","","2","43","","J R Coll Surg Edinb","","","","","","","","eng","","","","","PubMed","","PMID: 9621536","","","http://www.ncbi.nlm.nih.gov/pubmed/9621536","","Humans; Female; Adolescent; Laparoscopy; Radiography; Foreign Bodies; Ileum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7FUL4ADC","journalArticle","2016","August, Auriel; Mueller, Claudia","Early recognition is important when multiple magnets masquerade as a single chain after foreign body ingestion","Journal of Pediatric Surgery Case Reports","","2213-5766","10.1016/j.epsc.2016.07.006","https://www.sciencedirect.com/science/article/pii/S2213576616301269","Ingestions of multiple magnets can lead to serious damage to the gastrointestinal tract. Moreover, these foreign bodies can take deceptive shapes such as single chains which may mislead clinicians. We report the case of a ten-year-old boy who swallowed 33 magnets, the most yet reported, which took on the appearance of a single loop in the stomach, while actually being located in the stomach, small bowel, and colon. Early recognition and prompt intervention are necessary to avoid complications of this foreign body misadventure.","2016-10-01","2025-04-14 14:44:24","2025-04-14 14:44:28","2025-04-14 14:44:24","8-9","","","13","","Journal of Pediatric Surgery Case Reports","","","","","","","","","","","","","ScienceDirect","","","","/Users/jackgedge/Zotero/storage/JMRKKLAC/S2213576616301269.html","","","Endoscopy; Pediatric foreign body; Magnet ingestion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3GY7VXIG","journalArticle","2006","Vijaysadan, Viju; Perez, Maria; Kuo, David","Revisiting Swallowed Troubles: Intestinal Complications Caused by Two Magnets—A Case Report, Review and Proposed Revision to the Algorithm for the Management of Foreign Body Ingestion","The Journal of the American Board of Family Medicine","","1557-2625, 1558-7118","10.3122/jabfm.19.5.511","https://www.jabfm.org/content/19/5/511","Accidental ingestion of foreign bodies and its management is a common problem seen more in the pediatric population than in adults. A review of the literature suggests that endoscopic removal of foreign bodies is curative for objects located in the cricopharynx or upper esophagus. Foreign bodies","2006-09-01","2025-04-14 14:44:45","2025-04-14 14:44:45","2025-04-14 14:44:45","511-516","","5","19","","J Am Board Fam Med","Revisiting Swallowed Troubles","","","","","","","en","The Journal of the American Board of Family Medicine","","","","www.jabfm.org","","Publisher: American Board of Family Medicine Section: Brief Report PMID: 16951301","","/Users/jackgedge/Zotero/storage/KUQHF6UK/Vijaysadan et al. - 2006 - Revisiting Swallowed Troubles Intestinal Complica.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/16951301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2G6UKPI4","journalArticle","2012","Liu, Shiqi; Li, Jianhui; Lv, Yi","Gastrointestinal damage caused by swallowing multiple magnets","Frontiers of Medicine","","2095-0225","10.1007/s11684-012-0207-5","","Swallowing multiple magnets is not uncommon worldwide and it frequently leads to serious consequences. However, most patients fail to receive timely and correct diagnosis and treatment. A literature search was performed to establish an algorithm for these accidents by the authors to identify relevant articles published from June 1987 to October 2010 in Google, Medline, ISI Web of Knowledge Ovid, CNKI, Korea Med and library document delivery, using search terms ""magnet ingestion, "" ""fistula,"" and ""perforation."" A total of 149 patients with ingestion of magnetic foreign bodies from 20 countries and areas were identified. 22 of them were companioned with neurological and psychiatric disorders. Swallowing magnets occurred throughout childhood and adolescent, mostly ranging 2 to 4 years in age. Various gastrointestinal damages such as necrosis and intestinal perforation or fistula were encountered. Damage from swallowing multiple magnets carries a significant risk of morbidity and even mortality throughout childhood to adolescent worldwide. Older children and adults with neurological and psychiatric problems may be at high risk for such accidents. Early intervention is crucial.","2012-09","2025-04-14 14:50:25","2025-04-14 14:50:27","","280-287","","3","6","","Front Med","","","","","","","","eng","","","","","PubMed","","PMID: 22886320","","","http://www.ncbi.nlm.nih.gov/pubmed/22886320","","Humans; Algorithms; Adolescent; Child; Play and Playthings; Gastrointestinal Tract; Foreign Bodies; Deglutition; Necrosis; Intestinal Perforation; Magnets; Intestinal Fistula","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GDW6ZH7B","journalArticle","2014","Brown, Julie C.; Otjen, Jeffrey P.; Drugas, George T.","Pediatric magnet ingestions: the dark side of the force","American Journal of Surgery","","1879-1883","10.1016/j.amjsurg.2013.12.028","","BACKGROUND: Pediatric magnet ingestions are increasing. Commercial availability of rare-earth magnets poses a serious health risk. This study defines incidence, characteristics, and management of ingestions over time. METHODS: Cases were identified by searching radiology reports from June 2002 to December 2012 at a children's hospital and verified by chart and imaging review. Relative risk (RR) regressions determined changes in incidence and interventions over time. RESULTS: In all, 98% of ingestions occurred since 2006; 57% involved multiple magnets. Median age was 8 years (range 0 to 18); 0% of single and 56% of multiple ingestions required intervention. Compared with 2007 to 2009, ingestions increased from 2010 to 2012 (RR = 1.9, 95% confidence interval 1.2 to 3.0). Intervention proportion was unchanged (RR = .94, 95% confidence interval .4 to 2.2). Small spherical magnets comprised 26.8% of ingestions since 2010; 86% involved multiple magnets and 47% required intervention. CONCLUSIONS: Pediatric magnet ingestions and interventions have increased. Multiple ingestions prompt more imaging and surgical interventions. Magnet safety standards are needed to decrease risk to children.","2014-05","2025-04-14 14:52:05","2025-04-14 14:52:05","","754-759; discussion 759","","5","207","","Am J Surg","Pediatric magnet ingestions","","","","","","","eng","","","","","PubMed","","PMID: 24791640","","","http://www.ncbi.nlm.nih.gov/pubmed/24791640","","Humans; Female; Male; Adolescent; Child; Pediatric; Child, Preschool; Infant; Infant, Newborn; Laparoscopy; Emergency; Radiography; Foreign body; Hospitals, Pediatric; Gastrointestinal Tract; Incidence; Prevention; Foreign Bodies; Eating; Laparotomy; Gastrointestinal; Endoscopy, Gastrointestinal; Magnets; Magnet ingestion; Washington","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HNLYABDK","journalArticle","2015","Brunner, John; Russel, Marie; Herr, Keith; Benjamin, Elizabeth; Myers, Lee; Boyko, Orest; Jaffray, Paul; Reddy, Sravanthi","Nonsuicidal self-injury-related foreign bodies in the emergency department","Seminars in ultrasound, CT, and MR","","1558-5034","10.1053/j.sult.2014.10.007","","Nonsuicidal self-injury is a common cause of foreign bodies encountered in emergency departments, resulting in significant morbidity, mortality, and economic costs. We review the role of imaging and frequent imaging findings in nonsuicidal self-injury, illustrated by case examples from a level 1 trauma center with dedicated jail and psychiatric wards in a major US metropolitan teaching hospital.","2015-02","2025-04-14 15:45:56","2025-04-14 15:45:58","","80-87","","1","36","","Semin Ultrasound CT MR","","","","","","","","eng","","","","","PubMed","","PMID: 25639181","","","http://www.ncbi.nlm.nih.gov/pubmed/25639181","","Humans; Adult; Emergency Medical Services; Female; Male; Middle Aged; Emergency Service, Hospital; Foreign Bodies; Self-Injurious Behavior; Eating; Tomography, X-Ray Computed; Suicide, Attempted; Wounds, Penetrating","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
