"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"85WU2329","journalArticle","2022","Ali, Ahmed; Mahgoub, Ali M.; Emad, Samar; Abdelfattah, Ahmed H.","Endoscopic Retrieval Of An Ingested Mobile Phone From The Stomach Of A Prisoner: When Gastroenterologists Answer The Call","Cureus","","","10.7759/cureus.33053","","Foreign Body Ingestion (Fbi) Is A Common Problem Among The Pediatric Population. The Intentional Ingestion Of Foreign Bodies In The Adult Population Is Common  Among Psychiatric Patients, Patients With Developmental Delay, Alcohol Use  Disorder, And Prisoners. The Management Of Complex Fbi Cases Like Mobile Phones  Is Not Standardized In The Literature. The Care Was Discussed In A Few Case  Reports, And Till The End Of 2020, There Were Only Four Cases Reported. We  Present This Rare Case Of Mobile Phone Ingestion, Which Was Successfully Managed  By Upper Esophagogastroduodenoscopy (Egd) Without The Need For Surgical  Intervention.","2022","2025-01-28 08:43:23","2025-01-28 08:43:23","","","","","","","Cureus","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/RYR2BEWU/Ali et al. - 2022 - Endoscopic Retrieval Of An Ingested Mobile Phone F.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6TCJ4I58","journalArticle","2022","Bozorgmehr, Ramin; Bahadorinia, Mahsa; Pouyanfar, Shiva; Ahmadinejad, Mojtaba; Bahri, Mohammad Hadi; Bagherpour, Javad Zebarjadi","A Rare Case Of Abdominal Foreign Bodies; Laparoscopic Removal Of A Sewing Needle","Annals Of Medicine And Surgery (2012)","","","10.1016/j.amsu.2022.104747","","Background: Foreign Body (Fb) Ingestion Is A Common Condition. Mostly Fbs Are Found Ingested Accidently Or Intentionally In Children And Adults With Mental  Status Alterations. Depending On The Type Of Object, Different Complications Can  Occur. There Exist Numerous Methods For Removing Each Specific Fb. Fortunately,  Most Fbs Tend To Move Uneventfully Through The Gastrointestinal Tract Without Any  Intervention; But Managing Some Foreign Objects Can Be Difficult And Lead To  Severe Complications. Endoscopy Helps With The Diagnosis And Treatment Of These  Cases, But The Time Of The Management Plays An Important Role. Case Presentation:  A 26-Year-Old Female Who Intentionally Swallowed Two Sewing Needles, Presented To  Our Emergency Department With Abdominal Pain Two Months After The Fb Ingestion.  One Of The Sewing Needles Was Spontaneously Excreted Through The Bowel, And The  Other Was Present In Her Body For Two Months. The Fb Had Penetrated The Stomach  And Migrated To The Peritoneal Cavity. The Patient'S Condition Was Managed By  Laparoscopic Removal Of The Fb And Repair Of The Damaged Tissue. According To The  Traumatic Nature Of The Needle To Abdominal Viscera, And Standing Outside The Gi  Tract On The Pancreas Surface, Laparoscopic Removal Of The Foreign Metallic Body  Was Chosen To Be Performed. No Complication Was Seen During The Postoperative  Period. Conclusion: This Report Emphasizes The Importance Of Prompt Evaluation Of  Fb Patients And Finding The Appropriate Method Of Managing Its Complications.  Preventing Complications Requires Focusing On Symptoms And Instant Management Of  The Ingested Fbs.","2022","2025-01-28 08:43:23","2025-01-28 08:43:23","","","","","","","Annals Of Medicine And Surgery (2012)","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/V2NL5CP7/Bozorgmehr et al. - 2022 - A Rare Case Of Abdominal Foreign Bodies; Laparosco.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VRIIZXLZ","journalArticle","2022","Ghahremani, Gary G.; Richman, Katherine M.","Accidental Or Intentional Ingestion Of Toothbrushes: Experience With 8 Adult Patients","Emergency Radiology","","","10.1007/s10140-021-02009-x","","Purpose: Ingestion Of A Toothbrush Is An Unusual Event But May Occur Either Accident Or By Intent. Radiological Examinations Play A Crucial Role In  Determining The Exact Location Of The Object Within The Gastrointestinal Tract  And In Planning For Its Removal By Endoscopic Or Surgical Intervention. Methods:  Medical And Radiological Records Of 8 Patients Who Had Swallowed The Broken Heads  Or Entire Toothbrush Were Retrospectively Reviewed. This Series Included 4 Men  And 4 Women, Ranging In Age From 21 To 57 Years (Mean: 34 Years). Results:  Radiographs And Computed Tomography Of The Abdomen Demonstrated The Ingested  Toothbrushes Within The Stomach In 3, Lodged In The Duodenum In 1, And Entrapped  In Various Parts Of The Colon In 4 Patients. They Were Removed By Laparotomy In  3, Laparoscopy In 2, Colonoscopy In 2, And Upper Gastrointestinal Endoscopy In 1  Patient. There Were No Perforations Or Associated Complications, And All Patients  Had Uneventful Recoveries. Conclusions: Ingested Toothbrushes Can Be Easily  Identified On Radiological Studies Because Of The Radiopaque Wires Holding The  Nylon Bristles. The Plastic Parts Of It, However, Are Only Visible On Computed  Tomography. All Cases Would Require Endoscopic Or Surgical Removal Of The  Retained Toothbrushes Because Spontaneous Passage Per Rectum Does Not Occur.","2022","2025-01-28 08:43:23","2025-01-28 08:43:23","","","","","","","Emergency Radiology","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/ZBG5S7QH/Ghahremani and Richman - 2022 - Accidental Or Intentional Ingestion Of Toothbrushe.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ETDWYC9Q","journalArticle","2023","Gne_, Rgn; Atay, Arif; Karahan, Furkan; Amyar, Hakan; Dilek, Osman Nuri","Gastrointestinal System Foreign Bodies.","Laparoscopic ...","","","","","Introduction: While Foreign Bodies In The Gastrointestinal Tract Are Observed More Frequently And Accidentally In The Childhood Age Group, They May Occur To Attract Attention, Sexual ...","2023","2025-01-28 08:43:23","2025-01-28 08:43:23","","","","","","","Laparoscopic ...","","","","","","","","","","","Google Scholar","","","","","","/Users/jackgedge/Zotero/storage/4KD69YWL/Gne_ et al. - 2023 - Gastrointestinal System Foreign Bodies..pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AFWHD22Z","journalArticle","2023","Karb, Daniel; Delozier, Sara; Raad, Dany; Dumot, John; Mok, Shaffer","Effect Of Delayed Endoscopy Protocol On Timing And Safety Of Endoscopy For Foreign Body Ingestion And Esophageal Food Impaction","Journal Of Clinical Gastroenterology","","","10.1097/mcg.0000000000001789","","Background And Aims: Endoscopic Procedures For Foreign Body Ingestion (Fbi) And Esophageal Food Impactions (Efi) Performed During On-Call Hours Are Associated  With Increased Stress, Risk, And Cost. We Implemented A Foreign Body Algorithm  (Fba) Designed To Delay All But The Most Urgent Endoscopy For Efi And Fbi Until  Regular Working Hours. Methods: Using Endoscopy Records From Multiple Academic  And Community Hospitals Within A Large Integrated Health System In The United  States, We Identified Esophagogastroduodenoscopy (Egd) Performed For Food  Impactions And Foreign Body Ingestions Occurring Between May 2011 And February  2021. Results: We Identified 479 Egds Performed For Fbi And Efi. The Introduction  Of The Fba Was Associated With A Shorter Length Of Stay (Los) For Overall Cases  (0.35 Vs. 0.8 D P <0.001), Day Cases (0.16 Vs. 1.0 D P <0.001), And Night Cases  (0.40 Vs. 0.6 D P =0.03). The Introduction Of The Fba Did Not Change The Rate Of  Overall Adverse Events (Ae) Or Night Ae. Ae From The Entire Cohort Was Rare (3%;  16 Total). Of The Ae, Most Were Sedation Related. The Introduction Of The Fba Did  Not Affect The Overall Rate Of Night Cases Or Ae, But The Rate Of After-Hours  Endoscopy For Intentional Ingestions Decreased From 17.2% To 3.1% ( P =0.01).  Conclusion: This Is One Of The Largest Studies Of Esophageal Impactions And  Foreign Bodies In Adults In The United States, And The First To Examine The  Effects Of A Protocol Designed To Avoid After-Hours Endoscopy. These Results  Suggest That Postponing After-Hours Egd Until The Daytime Is Not Associated With  Adverse Safety Outcomes Or Increased Los.","2023","2025-01-28 08:43:23","2025-01-28 08:43:23","","","","","","","Journal Of Clinical Gastroenterology","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/H29J3KRG/Karb et al. - 2023 - Effect Of Delayed Endoscopy Protocol On Timing And.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8LT2I6CB","journalArticle","2023","Tambakis, George; Schildkraut, Tamar; Delaney, Isabella; Gilmore, Robert; Loebenstein, Moshe; Taylor, Andrew; Holt, Bronte; Tsoi, Edward H.; Cameron, Georgina; Demediuk, Barbara; Miller, Ashley; Connell, William; Wright, Emily; Thompson, Alexander; Holmes, Jacinta","Management Of Foreign Body Ingestion In Adults: Time To Stop And Rethink Endoscopy","Endoscopy International Open","","","10.1055/a-2201-6928","","Background And Study Aims Foreign Body Ingestion Is A Common Cause For Emergency Department Presentation. In Adults, Foreign Body Ingestion Is More Common In  Patients With Underlying Psychiatric Comorbidity, The Elderly, Alcohol  Intoxication, And In Prisoners. This Study Reviewed The Management Of Patients  Presenting To A Tertiary Hospital With Foreign Body Ingestion. Patients And  Methods A Retrospective Review Of Patients Presenting With Foreign Body Ingestion  To A Tertiary Hospital In Melbourne, Victoria, Was Undertaken From January 2017  To December 2021. Data Collected Included Patient Demographics, Type Of Foreign  Body, Length Of Stay, Imaging Modalities, Management Strategies, And  Complications. High-Risk Ingestion Was Defined As Sharp Objects, Length >5 Cm,  Diameter >2.5 Cm, Button Battery And/Or Magnet Ingestion Or Esophageal As Per  International Guidelines. Results A Total Of 157 Presentations By 63 Patients  With Foreign Body Ingestion Occurred Between 2017 And 2021 (50% Male; Median Age  30 Years). Of The Patients, 56% Had Underlying Psychiatric Comorbidities. The  Majority Of Presentations Occurred In Prisoners (65%). The Most Commonly Ingested  Objects Were Batteries (23%), Alleged Drug-Containing Balloons (17%), Razor  Blades (16%), And Miscellaneous (40%). High-Risk Ingestion Occurred In  Approximately Two-Thirds Of Presentations. Conservative Management Was The Most  Common Approach In 55% Of Patients. Complications, Defined As Perforation, Bowel  Obstruction Or Fistula Formation, Did Not Occur In This Cohort Despite More Than  Half Presenting With High-Risk Ingestions. Thirty-Day Re-Presentation Rates Were  High (31%) And That Was Most Common In Patients With Intentional Ingestion,  Underlying Mental Health Disorders, And A Documented History Of Self-Harm.  Conclusions Conservative Management For Patients Presenting With Recurrent  High-Risk Foreign Body Ingestion Was Safe In Appropriately Selected Cases.  Re-Presentation Is Common And Poses Significant Challenges For Health Care  Providers.","2023","2025-01-28 08:43:23","2025-01-28 08:43:23","","","","","","","Endoscopy International Open","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/F3QVR27F/Tambakis et al. - 2023 - Management Of Foreign Body Ingestion In Adults Ti.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WHUW74LE","journalArticle","2023","Rezazadeh, Amin; Khanghah, Ali Samady; Mousazadeh, Siamak; Noori, Farzad","Removing 216 Sharp Metal Foreign Objects From The Digestive Tract Of A 30-Year-Old Male: Case Report","Annals Of Medicine And Surgery (2012)","","","10.1097/ms9.0000000000000377","","Introduction And Importance: Foreign Body (Fb) Ingestion And Its Complications Are Abundant In Emergency Departments. This Potentially Severe Problem Had A Peak  Incidence In Children Aged 6 Months To 6 Years. Intentional Adult Cases Are  Voluntary And More Common In Prisoners And People With Psychiatric Problems.  However, Most Patients (90%) Remain Asymptomatic, And These Pass Through The Body  Spontaneously. Case Presentation: The Authors Report A Case Of Surgically  Removing Plenteous Sharp-Pointed Metallic Foreign Bodies Ingested By A Young Male  Deaf-Mute Bipolar Schizoaffective Patient From His Stomach, Intestine, And  Rectum. Furthermore, The Authors Have Reviewed The Available Literature For  Similar Cases. Clinical Discussion: Less Than 1% Of Patients Need Surgical  Removal, 10-20% Need To Be Taken Out Endoscopically, And The Remaining Pass  Spontaneously. Plain Radiography Is The Most Available Imaging Modality Detecting  The Number, Material, And Estimated Place Of The Alimentary Canal Trapped.  Conclusion: For The Risk Of Perforation, Migration, And Peritonitis, Surgery Is  Indicated In Such Situations.","2023","2025-01-28 08:43:23","2025-01-28 08:43:23","","","","","","","Annals Of Medicine And Surgery (2012)","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/ALT6Q9L2/Rezazadeh et al. - 2023 - Removing 216 Sharp Metal Foreign Objects From The .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2H8TKGBR","journalArticle","2023","Mezouari F.A., Haddad F., El Rhaoussi F.Z., Hassani M.T.J., Hliwa W., Bellabah A., Badre W.","Ingestion Of Foreign Bodies In Prisons: How Should They Be Managed: Study Of 13 Cases","Turkish Journal Of Gastroenterology","","","10.5152/tjg.2023.101123","","Background/Aims: Intentional Ingestion Of Foreign Bodies Is A Frequent Occurrence In The Prison Environment. The Aim Of This Study Is To Describe The Profile Of Inmates Who Have Ingested Foreign Bodies, To Determine The Nature Of These Foreign Bodies And To Specify Their Management. Materials And Methods: Our Retrospective And Descriptive Study Focused' On 13 Inmates Having Ingested' 47 Foreign Bodies And Who Consulted The Emergency Of Our Department Over A 5-Year Period From January 2018 To July 2023. Results: The Study Population Consisted Of 12 Men And One Woman With An Average Age Of 32 Years (24 Years-47 Years). Foreign Bodies Ingested By Inmates Were Dominated By Batteries (59.52%) Followed By Lighters (19.04%). The Majoritý Of Foreign Bodies Were, At The Time Of Discovery, Located Mainly In The Stomach (6 Cases) And Colon (4 Cases). Ingestion Resulted In Epigastric Pain (3 Cases), Externalized Gastrointestinal Bleeding With Epigastralgia (2 Cases), And No Symptoms (8 Cases). Of The 13 Cases Of Foreign Body Ingestion, 6 Patients Underwent Endoscopic Extraction In The Gastroenterology Department. Extraction Was By Diathermic Loop, Dormia Loop And Endoscopic Basket. Successful Extraction Was Achieved In 4 Cases (66.66%), And Unsuccessful Extraction In 2 Cases (33.33%). Only One Inmate Required Surgical Extraction, And In 6 Patients The Elimination Of Foreign Bodies In The Stool Was Spontaneous Under Medical Supervision. Conclusion: Foreign Body Ingestion Is Frequent And Voluntary In The Prison Environment. It Is Characterized By The Multiplicity Of Foreign Bodies. The Rate Of Successful Extraction Of Ingested Foreign Bodies In Our Practice Is Satisfactory, Requiring An Experienced Endoscopist To Perform The Extraction Without Complications And Avoid Recourse To Surgery. Education Of The Prison Population Is Important, And Psychological Follow-Up Is Essential.","2023","2025-01-28 08:43:23","2025-01-28 08:43:23","","","","","","","Turkish Journal Of Gastroenterology","","","","","","","","","","","Embase","","","","","","/Users/jackgedge/Zotero/storage/GVV7NZ76/Mezouari F.A. - 2023 - Ingestion Of Foreign Bodies In Prisons How Should.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4BGWRG63","journalArticle","2023","Kaazan, P.; Seow, W.; Tan, Z.; Logan, H.; Philpott, H.; Huynh, D.; Warren, N.; Mcivor, C.; Holtmann, G.; Clark, S. R.; Tse, E.","Deliberate Foreign Body Ingestion In Patients With Underlying Mental Illness: A Retrospective Multicentre Study","Australasian Psychiatry : Bulletin Of Royal Australian And New Zealand College Of Psychiatrists","","","10.1177/10398562231189431","","Objective: Deliberate Foreign Body Ingestion (Dfbi) Is Characterised By Recurrent Presentations Among Patients With Mental Health Conditions, Intellectual  Disabilities And In Prisoners. We Aimed To Profile The Characteristics And  Evaluate The Care Of Such Patients In This Study. Methods: Adult Patients With An  Endoscopic Record Of Attempted Foreign Body Retrieval Between January 2013 And  September 2020 Were Identified At Three Australian Hospitals. Those With A  Documented Mental Health Diagnosis Were Included And Their Standard Medical  Records Reviewed. Presentation History, Demographics, Comorbidities And  Endoscopic Findings Were Recorded And Described. Results: A Total Of 166  Admissions Were Accounted For By 35 Patients, 2/3 Of Which Had Borderline  Personality Disorder (Bpd). Repetitive Presentations Occurred In More Than Half  Of The Cohort. There Was An Increased Trend Of Hospital Admissions Throughout The  Years. At Least Half Of The Cohort Had A Documented Mental Health Review During  Their Admission. An Average Of 3.3 (2.9) Foreign Bodies Were Ingested Per Single  Episode. Endoscopic Intervention Was Performed In 76.5% Of Incidents. The  Combined Length Of Stay For All Patients Was 680 Days. Conclusion: Deliberate  Foreign Body Ingestion In Mental Health Patients Is A Common, Recurring And  Challenging Problem That Is Increasing In Frequency And Requires Collaborative  Research To Further Guide Holistic Management.","2023","2025-01-28 08:43:23","2025-01-28 08:43:23","","","","","","","Australasian Psychiatry : Bulletin Of Royal Australian And New Zealand College Of Psychiatrists","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/TLG3SLNK/Kaazan et al. - 2023 - Deliberate Foreign Body Ingestion In Patients With.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"285WCSZZ","journalArticle","2023","Divsalar P.; Mousa S.H.; Abbasi M.H.","Repeated Intentional Swallowing Of Foreign Objects By An Adolescent Girl Case Report","International Journal Of High Risk Behaviors And Addiction","","","10.5812/ijhrba-134720","","Introduction: Intentional Swallowing Of Foreign Objects Is A Relatively Rare Psychopathological Behavior. Adolescents And Young Adults May Carry Out This Act To Hurt Themselves Or Even Suicide. Often, Most Reports Related To Deliberate Swallowing Are Typically Either Surgical Or Gastrointestinal And Rarely Are Found In Psychiatric Articles; More Often, The Swallowed Foreign Objects (80 - 90%) Are Disposed Of Spontaneously, And 10 - 20% Of Them Require Endoscopy For More Study And Less Than 1% Of Them Need Surgery To Be Removed Or Its Complications. Case Presentation: The Presented Patient Is A 17-Year-Old Girl Admitted To The Psychosomatic Ward Of Afzalipour Hospital Due To Intentional Poisoning. During The Year Before Her Admission, On Three Separate Occasions, She Detached The Knife Blade From Its Haft And Swallowed It. She Underwent Laparotomy Twice, One Time For Sigmoid Tearing And Damage To The Left Ovary, To Remove The Knife And Regeneration Of The Left Ovary And Sigmoid, And Another Time To Remove The Knife In Order Not To Cause Damage To Her Intestines. To Our Knowledge, This Is The First Reported Case In The World In Which An Ovary Has Been Damaged. Further Investigation Into Her Background Shows Some Extent Of Privation Due To Her Family’S Long-Term Economic Problems And Instability; Moreover, Sexual And Physical Abuse Was Also Confirmed. The Patient Was Prescribed Clozapine, Which Decreased Her Suicidal Behavior And Attempts Noticeably. Conclusions: Swallowing Foreign Bodies In This Patient Is Interpreted As Both Self-Punishment And Punishing Others (Those Who Thought They Were Hurt Or May Be Blamed For Their Despair Or Rejection). Intentional Swallowing Of Foreign Objects Behavior Is More Resistant Than Other Self-Harming Activities And May Have A Worse Prognosis. Swallowing Foreign Objects Requires A Sophisticated Process That, If Not Correctly Managed, May Result In Serious Complications; Therefore, Appropriate Psychiatric Counseling And Supportive Treatment Are Necessary For These Patients. Specific To This Patient Eliminating The Effects Of Suicide And Reaching Medical Stability With A Short Admission Was Necessary. Her Suicidal Behavior And Attempts Decreased Significantly After Starting Clozapine Treatment. Therefore, Clozapine Treatment Is Recommended For Patients With Suicidal Behavior And Self-Harm. © 2023, Brieflands. All Rights Reserved.","2023","2025-01-28 08:43:23","2025-01-28 08:43:23","","","","","","","International Journal Of High Risk Behaviors And Addiction","","","","","","","","","","","SCOPUS","","","","","","/Users/jackgedge/Zotero/storage/IETM9J6R/Divsalar P. et al. - 2023 - Repeated Intentional Swallowing Of Foreign Objects.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRKGTLAC","journalArticle","2023","Jaini, Paresh A.; Haliburton, James; Rush, A. John","Management Challenges Of Recurrent Foreign Body Ingestions In A Psychiatric Patient: A Case Report","Journal Of Psychiatric Practice","","","10.1097/pra.0000000000000694","","Intentional Foreign Body Ingestions (Fbis) Are Commonly Seen In Adult Patients With Intellectual Disabilities, Substance Use, Severe Psychiatric Conditions, Or  External Motivations, But These Cases Are Rarely Reported In The Psychiatric  Literature. We Present The Case Of A Patient With An Extensive History Of Fbis  And Suicide Attempts And A Multitude Of Psychiatric Diagnoses Including  Borderline Personality Disorder, Major Depressive Disorder, Posttraumatic Stress  Disorder From Significant Abuse In Foster Care, Obsessive-Compulsive Disorder,  And Pica. During The Single Hospitalization Described In This Report, She Had  Multiple Incidents Of Self-Harm, Aggression, And 9 Fbis. A Multidisciplinary Team  Involving Psychiatry, Emergency Medicine, Gastroenterology, Surgery, Internal  Medicine, Nursing, Social Work, Behavioral Health Technicians, Case Management,  Chaplain, The Legal Department, Police Officers, And Hospital Maintenance Was  Necessary For Care Coordination. Interventions Included 8 Endoscopies And An  Abdominal Surgery To Retrieve Swallowed Foreign Bodies, Pain Management,  Psychopharmacological And Psychotherapeutic Interventions For Agitation, And  Environmental Precautions To Minimize The Risk Of Ingestion. Ultimately, To  Prevent Further Trauma And Limit Additional Opportunities For Fbi, A  Collaborative Decision Was Made With The Patient To Discharge Her To Her Home  With Outpatient Psychologist And Psychiatrist Support. This Case Describes The  Complexities Of Hospital Management Of A Patient With Intentional Recurrent Fbi,  Highlighting The Importance Of A Critical Assessment Of Risk Versus Benefit For  Prolonging Hospitalization. Development Of Practical Management Protocols And  Risk Assessments For Continued Hospitalization Is Necessary For Patients With  Recurrent Intentional Fbis.","2023","2025-01-28 08:43:23","2025-01-28 08:43:23","","","","","","","Journal Of Psychiatric Practice","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/8VKKS8AB/Jaini et al. - 2023 - Management Challenges Of Recurrent Foreign Body In.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"973FSJL4","journalArticle","2023","Jones, B; Roskilly, A","Management Of Deliberate Foreign Body Ingestion Requiring Endoscopic Retrieval","Gut","","","10.1136/gutjnl-2023-bsg.307","","","2023","2025-01-28 08:43:23","2025-01-28 08:43:23","","","","","","","Gut","","","","","","","","","","","Web of Science","","","","","","/Users/jackgedge/Zotero/storage/4KGPJNIM/Jones and Roskilly - 2023 - Management Of Deliberate Foreign Body Ingestion Re.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W85B87TN","journalArticle","2023","Alli-Balogun O.; Singh G.; Korenis P.","Intentional Foreign Body Ingestion In A Patient With Borderline Personality Disorder And Other Comorbidities","Primary Care Companion For Cns Disorders","","","10.4088/pcc.22cr03287","https://www.psychiatrist.com/pcc/intentional-foreign-body-ingestion-in-a-patient-with-borderline-personality-disorder-and-other-comorbidities/","[No Abstract Available]","2023","2025-01-28 08:43:23","2025-01-28 10:43:19","","","","","","","Primary Care Companion For Cns Disorders","","","","","","","","","","","SCOPUS","","","","","","/Users/jackgedge/Zotero/storage/ZDJP2EP9/intentional-foreign-body-ingestion-in-a-patient-with-borderline-personality-disorder-and-other-.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RLSATISJ","journalArticle","2023","Chauhan, Ashish; Bodh, Vishal; Sharma, Rajesh; Sharma, Brij","Intentional Ingestion Of A Foreign Body - Why We Need Psychiatrists","Middle East Journal Of Digestive Diseases","","","10.34172/mejdd.2023.321","","Foreign Body Ingestions Are Common Medical Emergencies. In Adults, Foreign Body Ingestions Occur In Patients With Psychiatric Disorders And Prison Inmates. A  Majority (80-90%) Of Foreign Bodies Pass Spontaneously. Endoscopic And Surgical  Interventions Are Required In Only 10-20% And 1%, Respectively. A Plain  Radiograph May Be The Only Diagnostic Test Required. A Computed Tomography Scan  May Be Needed When A Perforation Is Suspected. Food Boluses Are The Most Commonly  Ingested Foreign Bodies. Snare And Rat Tooth Forceps Are Frequently Used  Accessories For The Retrieval Of Foreign Bodies. The Focus Of The Emergency Team  Is On The Management Of An Acute Case Of Foreign Body Ingestion, And The  Psychiatric Aspect Of The Disease Gets Often Ignored.","2023","2025-01-28 08:43:23","2025-01-28 08:43:23","","","","","","","Middle East Journal Of Digestive Diseases","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/7BDHXAMI/Chauhan et al. - 2023 - Intentional Ingestion Of A Foreign Body - Why We N.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WRWJS8HS","journalArticle","2023","Das, Siddharth Sankar; Krishnan, Suhasini; Mandhane, Nisha K.; Shalak, Husni S.","Intentional Ingestion Of Foreign Bodies: A Physician'S Agony","Cureus","","","10.7759/cureus.37677","","Intentional Foreign Body Ingestion Is The Phenomenon Wherein One Swallows A Non-Digestible Object With The Intent To Cause Self-Injury. It Is Intentional In  Adult Patients With A Positive Psychiatric History And Can Be A Recurrent Issue.  Although The Incidence Of This Condition Is Increasing, There Are Few Existing  Articles On The Subject That Highlight Its Importance. This Case Report Aims To  Present A Unique Patient Encounter To Emphasize The Multispecialty Approach  Required For Management And Provide An Overview Of The Literature Available On  The Subject Regarding Types Of Objects Swallowed, Selection Of Appropriate  Imaging Modalities, And Plans Of Management.","2023","2025-01-28 08:43:23","2025-01-28 08:43:23","","","","","","","Cureus","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/CTV9QKUH/Das et al. - 2023 - Intentional Ingestion Of Foreign Bodies A Physici.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VUI2MLI8","journalArticle","2023","Ishak A., Smith J., Nanda A., Dimaggio F., Thomas R.","Hard To Swallow, Hard To Treat","British Journal Of Surgery","","","10.1093/bjs/znad348.067","","Background: Deliberate Foreign Body Ingestion (Dfbi) Presents Unique Medical, Surgical, And Ethical Challenges. Often, Patients With Psychiatric Conditions Repeatedly Ingest Foreign Bodies, Leading To Frequent Emergency Department Visits. Standardised Management Guidelines Are Lacking, Resulting In High Hospitalisation Rates, Interventions, And Complications. This Study Focuses On Recent Dfbi Cases At Our Institution, Providing Insights Into This Complex Condition And Holistic Management. Methods: Patients Admitted By The Surgical Team At Croydon University Hospital Between 2017 And 2023 With Dfbi Were Included. Data On Demographics, Clinical Presentation, Investigations, And Management Were Collected. Complications, Hospitalisations, Interventions, And Cost Analysis Were Recorded. Results: Eight Patients Presented A Total Of 52 Times. The Incidence Of Dfbi Increased Over Time. Swallowed Objects Included Knives, Needles, Magnets, Glass, Batteries, Pencils, Gloves, Lighters, And Screws. Each Patient Underwent An Average Of 21 X-Rays, 2 Ct Scans, And 3 Ogds. Eleven Laparotomies And 1 Laparoscopy Were Performed. The Average Length Of Stay Was 44.5 Days. Complications Included Pulmonary Embolism, Pneumonia, Enterotomy, Hernia, And Infection. The Average Cost Per Patient Was £30,866.25. Conclusions: Dfbi Poses A Significant Burden On Healthcare Systems. Patients Face Radiation Exposure And Repeated Invasive Interventions, Necessitating A Comprehensive Approach. Understanding Dfbi From A Biopsychosocial And Ethical Perspective Is Crucial. A Multidisciplinary Team Should Be Involved Early, With Clear Goals. Further Research Is Needed For Optimal Management Pathways.","2023","2025-01-28 08:43:23","2025-01-28 08:43:23","","","","","","","British Journal Of Surgery","","","","","","","","","","","Embase","","","","","","/Users/jackgedge/Zotero/storage/STDVUWQ8/Ishak A. - 2023 - Hard To Swallow, Hard To Treat.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
